"","tconst","genres.y"
"9824","tt0049607","comedy"
"9825","tt0049616","horror"
"9826","tt0049621","crime"
"9827","tt0049621","drama"
"9828","tt0049621","film-noir"
"9829","tt0049629","crime"
"9830","tt0049629","drama"
"9831","tt0049629","mystery"
"9832","tt0049634","comedy"
"9833","tt0049637","comedy"
"9834","tt0049637","war"
"9835","tt0049639","western"
"9836","tt0049642","crime"
"9837","tt0049642","drama"
"9838","tt0049642","thriller"
"9839","tt0049646","horror"
"9840","tt0049646","sci-fi"
"9841","tt0049652","drama"
"9842","tt0049652","war"
"9843","tt0049653","romance"
"9844","tt0049653","western"
"9845","tt0049661","romance"
"9846","tt0049661","western"
"9847","tt0049663","western"
"9848","tt0049674","biography"
"9849","tt0049674","drama"
"9850","tt0049674","history"
"9851","tt0049682","comedy"
"9852","tt0049682","music"
"9853","tt0049682","romance"
"9854","tt0049693","crime"
"9855","tt0049693","drama"
"9856","tt0049710","action"
"9857","tt0049710","adventure"
"9858","tt0049710","biography"
"9859","tt0049715","drama"
"9860","tt0049715","sci-fi"
"9861","tt0049717","comedy"
"9862","tt0049730","adventure"
"9863","tt0049730","drama"
"9864","tt0049730","western"
"9865","tt0049733","documentary"
"9866","tt0049733","family"
"9867","tt0049743","action"
"9868","tt0049743","western"
"9869","tt0049745","western"
"9870","tt0049762","drama"
"9871","tt0049762","history"
"9872","tt0049763","drama"
"9873","tt0049769","crime"
"9874","tt0049769","drama"
"9875","tt0049769","film-noir"
"9876","tt0049777","comedy"
"9877","tt0049777","romance"
"9878","tt0049778","biography"
"9879","tt0049778","drama"
"9880","tt0049778","sport"
"9881","tt0049782","adventure"
"9882","tt0049782","drama"
"9883","tt0049782","horror"
"9884","tt0049783","drama"
"9885","tt0049783","romance"
"9886","tt0049783","war"
"9887","tt0049784","drama"
"9888","tt0049787","drama"
"9889","tt0049794","family"
"9890","tt0049794","fantasy"
"9891","tt0049800","drama"
"9892","tt0049815","comedy"
"9893","tt0049815","drama"
"9894","tt0049815","romance"
"9895","tt0049829","drama"
"9896","tt0049830","comedy"
"9897","tt0049833","adventure"
"9898","tt0049833","drama"
"9899","tt0049834","western"
"9900","tt0049839","drama"
"9901","tt0049841","comedy"
"9902","tt0049843","drama"
"9903","tt0049843","romance"
"9904","tt0049844","drama"
"9905","tt0049847","animation"
"9906","tt0049847","comedy"
"9907","tt0049847","romance"
"9908","tt0049849","western"
"9909","tt0049854","crime"
"9910","tt0049854","drama"
"9911","tt0049854","thriller"
"9912","tt0049856","crime"
"9913","tt0049856","drama"
"9914","tt0049856","mystery"
"9915","tt0049857","crime"
"9916","tt0049857","drama"
"9917","tt0049857","film-noir"
"9918","tt0049865","comedy"
"9919","tt0049866","comedy"
"9920","tt0049866","musical"
"9921","tt0049866","romance"
"9922","tt0049867","comedy"
"9923","tt0049870","drama"
"9924","tt0049870","history"
"9925","tt0049870","romance"
"9926","tt0049871","drama"
"9927","tt0049871","romance"
"9928","tt0049871","war"
"9929","tt0049875","drama"
"9930","tt0049875","romance"
"9931","tt0049877","comedy"
"9932","tt0049881","drama"
"9933","tt0049881","romance"
"9934","tt0049881","western"
"9935","tt0049900","sci-fi"
"9936","tt0049902","drama"
"9937","tt0049902","thriller"
"9938","tt0049902","war"
"9939","tt0049906","comedy"
"9940","tt0049909","musical"
"9941","tt0049909","romance"
"9942","tt0049917","romance"
"9943","tt0049922","crime"
"9944","tt0049922","film-noir"
"9945","tt0049922","thriller"
"9946","tt0049933","biography"
"9947","tt0049933","western"
"9948","tt0049934","drama"
"9949","tt0049934","romance"
"9950","tt0049934","war"
"9951","tt0049944","horror"
"9952","tt0049944","sci-fi"
"9953","tt0049949","crime"
"9954","tt0049949","drama"
"9955","tt0049949","film-noir"
"9956","tt0049955","crime"
"9957","tt0049955","drama"
"9958","tt0049955","film-noir"
"9959","tt0049964","adventure"
"9960","tt0049964","romance"
"9961","tt0049964","sci-fi"
"9962","tt0049966","drama"
"9963","tt0049967","horror"
"9964","tt0049967","sci-fi"
"9965","tt0049973","comedy"
"9966","tt0049973","musical"
"9967","tt0049973","romance"
"9968","tt0049979","drama"
"9969","tt0050083","crime"
"9970","tt0050083","drama"
"9971","tt0050084","fantasy"
"9972","tt0050084","sci-fi"
"9973","tt0050085","sci-fi"
"9974","tt0050086","drama"
"9975","tt0050086","thriller"
"9976","tt0050086","western"
"9977","tt0050087","crime"
"9978","tt0050087","drama"
"9979","tt0050087","film-noir"
"9980","tt0050091","adventure"
"9981","tt0050091","drama"
"9982","tt0050091","thriller"
"9983","tt0050095","adventure"
"9984","tt0050095","horror"
"9985","tt0050097","crime"
"9986","tt0050097","drama"
"9987","tt0050097","thriller"
"9988","tt0050100","comedy"
"9989","tt0050103","crime"
"9990","tt0050103","film-noir"
"9991","tt0050105","drama"
"9992","tt0050105","romance"
"9993","tt0050112","drama"
"9994","tt0050112","family"
"9995","tt0050112","romance"
"9996","tt0050118","sci-fi"
"9997","tt0050123","biography"
"9998","tt0050123","drama"
"9999","tt0050126","drama"
"10000","tt0050126","war"
"10001","tt0050128","drama"
"10002","tt0050135","comedy"
"10003","tt0050135","drama"
"10004","tt0050135","musical"
"10005","tt0050143","crime"
"10006","tt0050143","horror"
"10007","tt0050143","sci-fi"
"10008","tt0050147","horror"
"10009","tt0050147","sci-fi"
"10010","tt0050152","crime"
"10011","tt0050152","mystery"
"10012","tt0050155","biography"
"10013","tt0050155","crime"
"10014","tt0050155","drama"
"10015","tt0050156","drama"
"10016","tt0050160","drama"
"10017","tt0050162","comedy"
"10018","tt0050162","drama"
"10019","tt0050166","drama"
"10020","tt0050166","history"
"10021","tt0050166","romance"
"10022","tt0050168","comedy"
"10023","tt0050171","biography"
"10024","tt0050171","drama"
"10025","tt0050171","history"
"10026","tt0050173","drama"
"10027","tt0050177","horror"
"10028","tt0050177","sci-fi"
"10029","tt0050188","drama"
"10030","tt0050188","family"
"10031","tt0050188","musical"
"10032","tt0050192","romance"
"10033","tt0050192","western"
"10034","tt0050193","crime"
"10035","tt0050193","drama"
"10036","tt0050193","thriller"
"10037","tt0050197","horror"
"10038","tt0050197","sci-fi"
"10039","tt0050201","horror"
"10040","tt0050204","drama"
"10041","tt0050204","romance"
"10042","tt0050204","war"
"10043","tt0050208","adventure"
"10044","tt0050208","drama"
"10045","tt0050208","romance"
"10046","tt0050210","action"
"10047","tt0050210","adventure"
"10048","tt0050210","horror"
"10049","tt0050212","adventure"
"10050","tt0050212","drama"
"10051","tt0050212","war"
"10052","tt0050213","crime"
"10053","tt0050213","drama"
"10054","tt0050213","film-noir"
"10055","tt0050233","thriller"
"10056","tt0050235","horror"
"10057","tt0050237","drama"
"10058","tt0050246","crime"
"10059","tt0050246","mystery"
"10060","tt0050246","thriller"
"10061","tt0050251","action"
"10062","tt0050251","family"
"10063","tt0050251","sci-fi"
"10064","tt0050252","action"
"10065","tt0050252","drama"
"10066","tt0050252","war"
"10067","tt0050263","comedy"
"10068","tt0050271","crime"
"10069","tt0050271","drama"
"10070","tt0050271","film-noir"
"10071","tt0050280","horror"
"10072","tt0050280","sci-fi"
"10073","tt0050280","thriller"
"10074","tt0050282","drama"
"10075","tt0050283","drama"
"10076","tt0050292","fantasy"
"10077","tt0050292","horror"
"10078","tt0050294","horror"
"10079","tt0050294","sci-fi"
"10080","tt0050294","thriller"
"10081","tt0050296","romance"
"10082","tt0050296","western"
"10083","tt0050298","drama"
"10084","tt0050298","war"
"10085","tt0050299","adventure"
"10086","tt0050299","war"
"10087","tt0050299","western"
"10088","tt0050301","comedy"
"10089","tt0050306","comedy"
"10090","tt0050306","romance"
"10091","tt0050307","comedy"
"10092","tt0050307","romance"
"10093","tt0050312","comedy"
"10094","tt0050312","romance"
"10095","tt0050317","horror"
"10096","tt0050323","comedy"
"10097","tt0050325","western"
"10098","tt0050326","drama"
"10099","tt0050327","adventure"
"10100","tt0050327","comedy"
"10101","tt0050327","romance"
"10102","tt0050330","drama"
"10103","tt0050347","drama"
"10104","tt0050356","action"
"10105","tt0050356","adventure"
"10106","tt0050356","drama"
"10107","tt0050359","comedy"
"10108","tt0050359","drama"
"10109","tt0050371","drama"
"10110","tt0050371","music"
"10111","tt0050379","drama"
"10112","tt0050379","romance"
"10113","tt0050379","war"
"10114","tt0050381","adventure"
"10115","tt0050381","fantasy"
"10116","tt0050383","biography"
"10117","tt0050383","drama"
"10118","tt0050383","sport"
"10119","tt0050393","horror"
"10120","tt0050393","sci-fi"
"10121","tt0050397","adventure"
"10122","tt0050397","drama"
"10123","tt0050398","comedy"
"10124","tt0050407","romance"
"10125","tt0050407","western"
"10126","tt0050414","horror"
"10127","tt0050414","sci-fi"
"10128","tt0050419","comedy"
"10129","tt0050419","musical"
"10130","tt0050419","romance"
"10131","tt0050432","fantasy"
"10132","tt0050432","horror"
"10133","tt0050432","sci-fi"
"10134","tt0050435","comedy"
"10135","tt0050435","romance"
"10136","tt0050439","crime"
"10137","tt0050439","drama"
"10138","tt0050439","film-noir"
"10139","tt0050456","comedy"
"10140","tt0050458","drama"
"10141","tt0050467","romance"
"10142","tt0050467","western"
"10143","tt0050468","biography"
"10144","tt0050468","drama"
"10145","tt0050468","western"
"10146","tt0050470","action"
"10147","tt0050470","romance"
"10148","tt0050470","war"
"10149","tt0050481","drama"
"10150","tt0050481","romance"
"10151","tt0050481","western"
"10152","tt0050483","comedy"
"10153","tt0050485","western"
"10154","tt0050487","drama"
"10155","tt0050490","action"
"10156","tt0050490","adventure"
"10157","tt0050490","drama"
"10158","tt0050494","biography"
"10159","tt0050494","drama"
"10160","tt0050494","music"
"10161","tt0050500","drama"
"10162","tt0050500","thriller"
"10163","tt0050500","war"
"10164","tt0050526","crime"
"10165","tt0050526","drama"
"10166","tt0050526","film-noir"
"10167","tt0050530","drama"
"10168","tt0050530","fantasy"
"10169","tt0050530","horror"
"10170","tt0050539","horror"
"10171","tt0050539","sci-fi"
"10172","tt0050545","comedy"
"10173","tt0050545","horror"
"10174","tt0050545","sci-fi"
"10175","tt0050546","adventure"
"10176","tt0050546","comedy"
"10177","tt0050546","family"
"10178","tt0050547","western"
"10179","tt0050549","drama"
"10180","tt0050549","romance"
"10181","tt0050556","drama"
"10182","tt0050556","music"
"10183","tt0050556","musical"
"10184","tt0050558","biography"
"10185","tt0050558","documentary"
"10186","tt0050560","biography"
"10187","tt0050560","drama"
"10188","tt0050560","romance"
"10189","tt0050562","action"
"10190","tt0050562","drama"
"10191","tt0050562","romance"
"10192","tt0050567","adventure"
"10193","tt0050567","family"
"10194","tt0050567","history"
"10195","tt0050569","drama"
"10196","tt0050569","musical"
"10197","tt0050580","comedy"
"10198","tt0050585","drama"
"10199","tt0050585","war"
"10200","tt0050598","comedy"
"10201","tt0050598","drama"
"10202","tt0050599","comedy"
"10203","tt0050599","romance"
"10204","tt0050604","animation"
"10205","tt0050604","family"
"10206","tt0050604","fantasy"
"10207","tt0050610","action"
"10208","tt0050610","drama"
"10209","tt0050610","horror"
"10210","tt0050612","drama"
"10211","tt0050612","romance"
"10212","tt0050613","drama"
"10213","tt0050620","drama"
"10214","tt0050622","adventure"
"10215","tt0050622","fantasy"
"10216","tt0050622","sci-fi"
"10217","tt0050629","adventure"
"10218","tt0050629","drama"
"10219","tt0050631","comedy"
"10220","tt0050631","musical"
"10221","tt0050633","documentary"
"10222","tt0050634","drama"
"10223","tt0050634","romance"
"10224","tt0050634","war"
"10225","tt0050643","comedy"
"10226","tt0050646","comedy"
"10227","tt0050646","romance"
"10228","tt0050649","adventure"
"10229","tt0050649","drama"
"10230","tt0050650","drama"
"10231","tt0050652","drama"
"10232","tt0050652","western"
"10233","tt0050658","comedy"
"10234","tt0050658","crime"
"10235","tt0050658","drama"
"10236","tt0050659","drama"
"10237","tt0050659","musical"
"10238","tt0050669","crime"
"10239","tt0050669","drama"
"10240","tt0050681","biography"
"10241","tt0050681","drama"
"10242","tt0050688","comedy"
"10243","tt0050688","fantasy"
"10244","tt0050692","drama"
"10245","tt0050699","drama"
"10246","tt0050699","war"
"10247","tt0050704","crime"
"10248","tt0050704","drama"
"10249","tt0050704","film-noir"
"10250","tt0050706","comedy"
"10251","tt0050709","drama"
"10252","tt0050717","adventure"
"10253","tt0050717","horror"
"10254","tt0050717","sci-fi"
"10255","tt0050722","horror"
"10256","tt0050722","sci-fi"
"10257","tt0050737","crime"
"10258","tt0050737","drama"
"10259","tt0050737","mystery"
"10260","tt0050738","comedy"
"10261","tt0050746","crime"
"10262","tt0050746","drama"
"10263","tt0050746","thriller"
"10264","tt0050749","comedy"
"10265","tt0050762","action"
"10266","tt0050762","adventure"
"10267","tt0050762","biography"
"10268","tt0050763","action"
"10269","tt0050763","adventure"
"10270","tt0050763","drama"
"10271","tt0050766","fantasy"
"10272","tt0050766","horror"
"10273","tt0050766","mystery"
"10274","tt0050771","drama"
"10275","tt0050781","drama"
"10276","tt0050781","history"
"10277","tt0050782","drama"
"10278","tt0050782","romance"
"10279","tt0050783","drama"
"10280","tt0050798","adventure"
"10281","tt0050798","drama"
"10282","tt0050798","family"
"10283","tt0050800","documentary"
"10284","tt0050800","drama"
"10285","tt0050803","adventure"
"10286","tt0050803","drama"
"10287","tt0050803","war"
"10288","tt0050805","comedy"
"10289","tt0050805","war"
"10290","tt0050813","comedy"
"10291","tt0050814","comedy"
"10292","tt0050814","drama"
"10293","tt0050814","musical"
"10294","tt0050815","drama"
"10295","tt0050815","musical"
"10296","tt0050815","romance"
"10297","tt0050817","comedy"
"10298","tt0050817","romance"
"10299","tt0050820","adventure"
"10300","tt0050820","history"
"10301","tt0050825","drama"
"10302","tt0050825","war"
"10303","tt0050832","comedy"
"10304","tt0050837","adventure"
"10305","tt0050837","family"
"10306","tt0050837","fantasy"
"10307","tt0050839","drama"
"10308","tt0050839","romance"
"10309","tt0050840","western"
"10310","tt0050841","action"
"10311","tt0050841","crime"
"10312","tt0050841","drama"
"10313","tt0050854","drama"
"10314","tt0050858","action"
"10315","tt0050858","adventure"
"10316","tt0050858","drama"
"10317","tt0050861","comedy"
"10318","tt0050861","romance"
"10319","tt0050870","drama"
"10320","tt0050870","musical"
"10321","tt0050870","romance"
"10322","tt0050873","horror"
"10323","tt0050873","sci-fi"
"10324","tt0050882","drama"
"10325","tt0050882","romance"
"10326","tt0050882","war"
"10327","tt0050894","horror"
"10328","tt0050902","comedy"
"10329","tt0050902","drama"
"10330","tt0050912","biography"
"10331","tt0050912","drama"
"10332","tt0050912","romance"
"10333","tt0050915","western"
"10334","tt0050919","drama"
"10335","tt0050919","music"
"10336","tt0050928","biography"
"10337","tt0050928","drama"
"10338","tt0050928","history"
"10339","tt0050933","drama"
"10340","tt0050933","romance"
"10341","tt0050944","drama"
"10342","tt0050944","thriller"
"10343","tt0050944","war"
"10344","tt0050954","drama"
"10345","tt0050957","fantasy"
"10346","tt0050957","horror"
"10347","tt0050957","romance"
"10348","tt0050960","comedy"
"10349","tt0050961","drama"
"10350","tt0050963","western"
"10351","tt0050972","comedy"
"10352","tt0050972","musical"
"10353","tt0050972","romance"
"10354","tt0050974","drama"
"10355","tt0050974","history"
"10356","tt0050974","romance"
"10357","tt0050976","drama"
"10358","tt0050976","fantasy"
"10359","tt0050983","comedy"
"10360","tt0050983","western"
"10361","tt0050985","comedy"
"10362","tt0050986","drama"
"10363","tt0050986","romance"
"10364","tt0050987","adventure"
"10365","tt0050987","animation"
"10366","tt0050987","family"
"10367","tt0050993","drama"
"10368","tt0050993","war"
"10369","tt0051003","adventure"
"10370","tt0051003","biography"
"10371","tt0051003","drama"
"10372","tt0051015","drama"
"10373","tt0051016","drama"
"10374","tt0051016","fantasy"
"10375","tt0051016","sci-fi"
"10376","tt0051019","drama"
"10377","tt0051019","film-noir"
"10378","tt0051020","drama"
"10379","tt0051020","horror"
"10380","tt0051020","sci-fi"
"10381","tt0051028","drama"
"10382","tt0051036","drama"
"10383","tt0051036","film-noir"
"10384","tt0051047","romance"
"10385","tt0051047","thriller"
"10386","tt0051047","western"
"10387","tt0051051","comedy"
"10388","tt0051051","romance"
"10389","tt0051055","drama"
"10390","tt0051065","drama"
"10391","tt0051066","comedy"
"10392","tt0051066","musical"
"10393","tt0051066","romance"
"10394","tt0051074","comedy"
"10395","tt0051076","drama"
"10396","tt0051077","drama"
"10397","tt0051077","mystery"
"10398","tt0051080","comedy"
"10399","tt0051082","drama"
"10400","tt0051082","war"
"10401","tt0051083","drama"
"10402","tt0051083","war"
"10403","tt0051087","western"
"10404","tt0051090","drama"
"10405","tt0051090","romance"
"10406","tt0051093","drama"
"10407","tt0051114","action"
"10408","tt0051114","biography"
"10409","tt0051114","crime"
"10410","tt0051128","fantasy"
"10411","tt0051128","horror"
"10412","tt0051133","comedy"
"10413","tt0051134","horror"
"10414","tt0051134","sci-fi"
"10415","tt0051136","crime"
"10416","tt0051136","drama"
"10417","tt0051136","film-noir"
"10418","tt0051139","drama"
"10419","tt0051141","drama"
"10420","tt0051141","romance"
"10421","tt0051141","war"
"10422","tt0051143","comedy"
"10423","tt0051149","western"
"10424","tt0051150","horror"
"10425","tt0051150","sci-fi"
"10426","tt0051150","thriller"
"10427","tt0051172","drama"
"10428","tt0051172","thriller"
"10429","tt0051175","drama"
"10430","tt0051175","romance"
"10431","tt0051182","drama"
"10432","tt0051184","thriller"
"10433","tt0051193","drama"
"10434","tt0051196","comedy"
"10435","tt0051196","romance"
"10436","tt0051198","biography"
"10437","tt0051198","drama"
"10438","tt0051198","war"
"10439","tt0051201","crime"
"10440","tt0051201","drama"
"10441","tt0051201","mystery"
"10442","tt0051204","drama"
"10443","tt0051204","romance"
"10444","tt0051207","drama"
"10445","tt0051207","film-noir"
"10446","tt0051211","drama"
"10447","tt0051214","drama"
"10448","tt0051221","drama"
"10449","tt0051221","film-noir"
"10450","tt0051221","thriller"
"10451","tt0051226","action"
"10452","tt0051226","adventure"
"10453","tt0051226","fantasy"
"10454","tt0051337","action"
"10455","tt0051337","adventure"
"10456","tt0051337","family"
"10457","tt0051343","drama"
"10458","tt0051349","western"
"10459","tt0051361","crime"
"10460","tt0051361","drama"
"10461","tt0051362","drama"
"10462","tt0051365","comedy"
"10463","tt0051365","drama"
"10464","tt0051369","action"
"10465","tt0051369","western"
"10466","tt0051372","documentary"
"10467","tt0051378","crime"
"10468","tt0051378","drama"
"10469","tt0051378","thriller"
"10470","tt0051380","horror"
"10471","tt0051380","sci-fi"
"10472","tt0051381","horror"
"10473","tt0051381","sci-fi"
"10474","tt0051383","comedy"
"10475","tt0051383","drama"
"10476","tt0051383","romance"
"10477","tt0051390","comedy"
"10478","tt0051390","crime"
"10479","tt0051390","drama"
"10480","tt0051393","romance"
"10481","tt0051393","western"
"10482","tt0051394","western"
"10483","tt0051404","drama"
"10484","tt0051406","comedy"
"10485","tt0051406","fantasy"
"10486","tt0051406","romance"
"10487","tt0051411","romance"
"10488","tt0051411","western"
"10489","tt0051413","crime"
"10490","tt0051413","horror"
"10491","tt0051413","sci-fi"
"10492","tt0051418","horror"
"10493","tt0051418","sci-fi"
"10494","tt0051422","horror"
"10495","tt0051422","sci-fi"
"10496","tt0051429","drama"
"10497","tt0051429","romance"
"10498","tt0051430","biography"
"10499","tt0051430","crime"
"10500","tt0051430","film-noir"
"10501","tt0051431","drama"
"10502","tt0051431","music"
"10503","tt0051431","romance"
"10504","tt0051432","horror"
"10505","tt0051432","sci-fi"
"10506","tt0051433","drama"
"10507","tt0051433","western"
"10508","tt0051435","drama"
"10509","tt0051435","romance"
"10510","tt0051436","adventure"
"10511","tt0051436","drama"
"10512","tt0051436","history"
"10513","tt0051437","drama"
"10514","tt0051437","western"
"10515","tt0051454","biography"
"10516","tt0051454","drama"
"10517","tt0051454","war"
"10518","tt0051459","drama"
"10519","tt0051469","drama"
"10520","tt0051477","drama"
"10521","tt0051477","romance"
"10522","tt0051482","western"
"10523","tt0051496","western"
"10524","tt0051501","crime"
"10525","tt0051501","film-noir"
"10526","tt0051501","thriller"
"10527","tt0051507","adventure"
"10528","tt0051507","horror"
"10529","tt0051507","sci-fi"
"10530","tt0051516","comedy"
"10531","tt0051516","musical"
"10532","tt0051516","romance"
"10533","tt0051519","action"
"10534","tt0051519","drama"
"10535","tt0051519","war"
"10536","tt0051525","crime"
"10537","tt0051525","drama"
"10538","tt0051530","drama"
"10539","tt0051534","drama"
"10540","tt0051534","romance"
"10541","tt0051542","crime"
"10542","tt0051542","horror"
"10543","tt0051542","thriller"
"10544","tt0051554","horror"
"10545","tt0051565","drama"
"10546","tt0051565","history"
"10547","tt0051565","war"
"10548","tt0051570","horror"
"10549","tt0051570","sci-fi"
"10550","tt0051572","crime"
"10551","tt0051572","drama"
"10552","tt0051579","crime"
"10553","tt0051579","drama"
"10554","tt0051579","romance"
"10555","tt0051584","drama"
"10556","tt0051600","comedy"
"10557","tt0051600","music"
"10558","tt0051605","crime"
"10559","tt0051605","drama"
"10560","tt0051605","film-noir"
"10561","tt0051622","drama"
"10562","tt0051622","horror"
"10563","tt0051622","sci-fi"
"10564","tt0051629","western"
"10565","tt0051630","horror"
"10566","tt0051630","sci-fi"
"10567","tt0051636","western"
"10568","tt0051638","adventure"
"10569","tt0051638","fantasy"
"10570","tt0051638","sci-fi"
"10571","tt0051644","comedy"
"10572","tt0051649","comedy"
"10573","tt0051658","comedy"
"10574","tt0051658","musical"
"10575","tt0051658","romance"
"10576","tt0051665","musical"
"10577","tt0051666","comedy"
"10578","tt0051666","drama"
"10579","tt0051666","romance"
"10580","tt0051667","drama"
"10581","tt0051683","comedy"
"10582","tt0051683","musical"
"10583","tt0051683","romance"
"10584","tt0051688","western"
"10585","tt0051690","western"
"10586","tt0051692","drama"
"10587","tt0051692","history"
"10588","tt0051692","romance"
"10589","tt0051706","crime"
"10590","tt0051706","horror"
"10591","tt0051706","mystery"
"10592","tt0051713","crime"
"10593","tt0051713","drama"
"10594","tt0051713","thriller"
"10595","tt0051720","comedy"
"10596","tt0051720","drama"
"10597","tt0051724","crime"
"10598","tt0051724","drama"
"10599","tt0051725","crime"
"10600","tt0051725","drama"
"10601","tt0051732","drama"
"10602","tt0051739","comedy"
"10603","tt0051744","horror"
"10604","tt0051744","mystery"
"10605","tt0051745","comedy"
"10606","tt0051745","drama"
"10607","tt0051745","family"
"10608","tt0051746","horror"
"10609","tt0051746","sci-fi"
"10610","tt0051750","action"
"10611","tt0051750","drama"
"10612","tt0051750","romance"
"10613","tt0051753","drama"
"10614","tt0051754","biography"
"10615","tt0051754","drama"
"10616","tt0051754","history"
"10617","tt0051755","horror"
"10618","tt0051756","horror"
"10619","tt0051756","sci-fi"
"10620","tt0051758","biography"
"10621","tt0051758","crime"
"10622","tt0051758","drama"
"10623","tt0051759","drama"
"10624","tt0051759","history"
"10625","tt0051759","war"
"10626","tt0051773","comedy"
"10627","tt0051773","romance"
"10628","tt0051776","biography"
"10629","tt0051776","drama"
"10630","tt0051776","war"
"10631","tt0051786","horror"
"10632","tt0051786","sci-fi"
"10633","tt0051790","biography"
"10634","tt0051790","history"
"10635","tt0051792","drama"
"10636","tt0051792","music"
"10637","tt0051807","crime"
"10638","tt0051807","drama"
"10639","tt0051807","mystery"
"10640","tt0051808","adventure"
"10641","tt0051808","drama"
"10642","tt0051816","drama"
"10643","tt0051816","romance"
"10644","tt0051816","war"
"10645","tt0051818","crime"
"10646","tt0051818","drama"
"10647","tt0051818","musical"
"10648","tt0051827","drama"
"10649","tt0051828","drama"
"10650","tt0051834","comedy"
"10651","tt0051834","drama"
"10652","tt0051840","drama"
"10653","tt0051840","romance"
"10654","tt0051840","war"
"10655","tt0051844","drama"
"10656","tt0051844","war"
"10657","tt0051845","comedy"
"10658","tt0051845","drama"
"10659","tt0051848","action"
"10660","tt0051848","adventure"
"10661","tt0051848","western"
"10662","tt0051849","western"
"10663","tt0051851","comedy"
"10664","tt0051852","comedy"
"10665","tt0051852","crime"
"10666","tt0051852","drama"
"10667","tt0051866","crime"
"10668","tt0051866","drama"
"10669","tt0051866","film-noir"
"10670","tt0051876","action"
"10671","tt0051876","adventure"
"10672","tt0051876","western"
"10673","tt0051878","drama"
"10674","tt0051879","drama"
"10675","tt0051881","sci-fi"
"10676","tt0051885","horror"
"10677","tt0051885","thriller"
"10678","tt0051887","action"
"10679","tt0051887","biography"
"10680","tt0051887","crime"
"10681","tt0051891","adventure"
"10682","tt0051891","biography"
"10683","tt0051891","drama"
"10684","tt0051899","drama"
"10685","tt0051899","romance"
"10686","tt0051899","western"
"10687","tt0051911","drama"
"10688","tt0051911","romance"
"10689","tt0051913","comedy"
"10690","tt0051913","romance"
"10691","tt0051915","comedy"
"10692","tt0051915","war"
"10693","tt0051927","comedy"
"10694","tt0051927","drama"
"10695","tt0051927","romance"
"10696","tt0051936","drama"
"10697","tt0051936","family"
"10698","tt0051936","western"
"10699","tt0051947","horror"
"10700","tt0051947","sci-fi"
"10701","tt0051951","sci-fi"
"10702","tt0051955","comedy"
"10703","tt0051955","drama"
"10704","tt0051959","crime"
"10705","tt0051959","drama"
"10706","tt0051959","film-noir"
"10707","tt0051964","drama"
"10708","tt0051978","drama"
"10709","tt0051978","war"
"10710","tt0051980","drama"
"10711","tt0051983","drama"
"10712","tt0051993","horror"
"10713","tt0051993","sci-fi"
"10714","tt0051994","biography"
"10715","tt0051994","drama"
"10716","tt0051994","history"
"10717","tt0052002","western"
"10718","tt0052005","comedy"
"10719","tt0052005","war"
"10720","tt0052006","drama"
"10721","tt0052013","crime"
"10722","tt0052013","drama"
"10723","tt0052016","comedy"
"10724","tt0052017","drama"
"10725","tt0052027","adventure"
"10726","tt0052027","drama"
"10727","tt0052030","comedy"
"10728","tt0052030","drama"
"10729","tt0052030","war"
"10730","tt0052033","drama"
"10731","tt0052033","war"
"10732","tt0052037","drama"
"10733","tt0052037","romance"
"10734","tt0052047","action"
"10735","tt0052047","comedy"
"10736","tt0052047","romance"
"10737","tt0052050","crime"
"10738","tt0052050","drama"
"10739","tt0052050","film-noir"
"10740","tt0052063","drama"
"10741","tt0052073","comedy"
"10742","tt0052073","drama"
"10743","tt0052077","horror"
"10744","tt0052077","sci-fi"
"10745","tt0052080","drama"
"10746","tt0052080","romance"
"10747","tt0052080","war"
"10748","tt0052103","action"
"10749","tt0052103","war"
"10750","tt0052103","western"
"10751","tt0052104","adventure"
"10752","tt0052104","fantasy"
"10753","tt0052104","sci-fi"
"10754","tt0052106","drama"
"10755","tt0052106","romance"
"10756","tt0052106","thriller"
"10757","tt0052117","comedy"
"10758","tt0052126","comedy"
"10759","tt0052126","romance"
"10760","tt0052131","drama"
"10761","tt0052131","horror"
"10762","tt0052131","mystery"
"10763","tt0052135","romance"
"10764","tt0052135","western"
"10765","tt0052138","biography"
"10766","tt0052138","documentary"
"10767","tt0052138","sci-fi"
"10768","tt0052141","comedy"
"10769","tt0052148","adventure"
"10770","tt0052148","drama"
"10771","tt0052151","action"
"10772","tt0052151","drama"
"10773","tt0052151","war"
"10774","tt0052156","action"
"10775","tt0052156","adventure"
"10776","tt0052156","fantasy"
"10777","tt0052168","drama"
"10778","tt0052168","film-noir"
"10779","tt0052168","thriller"
"10780","tt0052169","horror"
"10781","tt0052169","thriller"
"10782","tt0052182","drama"
"10783","tt0052182","romance"
"10784","tt0052188","adventure"
"10785","tt0052190","western"
"10786","tt0052191","comedy"
"10787","tt0052191","romance"
"10788","tt0052191","western"
"10789","tt0052199","adventure"
"10790","tt0052199","family"
"10791","tt0052199","fantasy"
"10792","tt0052216","comedy"
"10793","tt0052216","crime"
"10794","tt0052218","drama"
"10795","tt0052218","romance"
"10796","tt0052225","musical"
"10797","tt0052225","romance"
"10798","tt0052225","war"
"10799","tt0052227","sci-fi"
"10800","tt0052233","comedy"
"10801","tt0052233","war"
"10802","tt0052234","biography"
